2018-10-06 15:55:05-09;Todirostrum cinereum;Ferreirinho-relogio;Sem descrição;1;ave
2018-10-06 15:55:05-09;Parula pitiayumi;Mariquita;Sem descrição;1;ave
2018-10-06 15:55:05-09;Emberizoides herbicola;Canário-do-campo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Sicalis flaveola;Canário-da-terra-verdadeiro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Estrilda astrild;Bico-de-lacre;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cyanoloxia brissonii;Azulão;Sem descrição;1;ave
2018-10-06 15:55:05-09;Elaenia cristata;Guaracava-de-topete-uniforme;Sem descrição;1;ave
2018-10-06 15:55:05-09;Herpsilochmus longirostris;Chorozinho-de-bico-comprido;Sem descrição;1;ave
2018-10-06 15:55:05-09;Hirundinea ferrginea ;Guibão-de-couro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Camptostoma obsoletum;Risadinha;Sem descrição;1;ave
2018-10-06 15:55:05-09;Thamnophilus doliatus;Choca-barrada;Sem descrição;1;ave
2018-10-06 15:55:05-09;Taraba major;Choró-boi;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tangara cayana;Saíra-amarela;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tangara sayaca;Sanhaçu-cinzento ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Euphonia chlorotica;Fim-fim;Sem descrição;1;ave
2018-10-06 15:55:05-09;Euphonia violacea;Gaturamo-verdadeiro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tangara palmarum;Sanhaçu-do-coqueiro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tersina viridis ;Saí-andorinha;Sem descrição;1;ave
2018-10-06 15:55:05-09;Hemithraupis guira;Saíra-de-papo-preto;Sem descrição;1;ave
2018-10-06 15:55:05-09;Dacnis cayana ;Saí-azul;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tachyphonus rufus ;Pipira-preta;Sem descrição;1;ave
2018-10-06 15:55:05-09;Neothraupis fasciata ;Cigarra-do-campo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Myiozetetes cayanensis;Bentevizinho-de-asa-ferrugínea;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tyrannus melancholicus ;Suiriri;Sem descrição;1;ave
2018-10-06 15:55:05-09;Myiodynastes maculatus;Bem-te-vi-rajado;Sem descrição;1;ave
2018-10-06 15:55:05-09;Pitangus sulphuratus;Bem-te-vi;Sem descrição;1;ave
2018-10-06 15:55:05-09;Megarynchus pitangua;Neinei;Sem descrição;1;ave
2018-10-06 15:55:05-09;Empidonomus varius;Peitica;Sem descrição;1;ave
2018-10-06 15:55:05-09;Xolmis cinereus;Primavera ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Xolmis velatus;Noivinha-branca;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tyrannus savana;Tesourinha ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Arundinicola leucocephala;Freirinha ;Sem descrição;1;ave
2018-10-06 15:55:05-09;Pyrocephalus rubinus;Príncipe;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cyclarhis gujanensis ;Pitigurari;Sem descrição;1;ave
